,link
28,https://www.realmaster.com/en/toronto-on/28-wellesley-st-e/1803-church-yonge-corridor-TRBC4978121?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=1
29,https://www.realmaster.com/en/toronto-on/251-queens-quay-w/806-waterfront-communities-c1-TRBC4964485?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=1
30,https://www.realmaster.com/en/toronto-on/1-bathgate-dr/centennial-scarborough-TRBE4959182?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
31,https://www.realmaster.com/en/toronto-on/93-hounslow-ave/willowdale-west-TRBC4973910?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
32,https://www.realmaster.com/en/toronto-on/30-shore-breeze-dr/4816-mimico-TRBW4929541?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
33,https://www.realmaster.com/en/toronto-on/488-university-ave/5015-university-TRBC5069353?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
34,https://www.realmaster.com/en/toronto-on/33-jacob-fisher-dr/malvern-TRBE5070416?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
35,https://www.realmaster.com/en/toronto-on/41a-oriole-rd/yonge-st-clair-TRBC4988702?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
36,https://www.realmaster.com/en/toronto-on/25-four-winds-dr/309-york-university-heights-TRBW5066573?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
37,https://www.realmaster.com/en/toronto-on/20-burkebrook-pl/510-bridle-path-sunnybrook-york-mills-TRBC5064911?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
38,https://www.realmaster.com/en/toronto-on/8-park-rd/3005-rosedale-moore-park-TRBC4998855?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
39,https://www.realmaster.com/en/toronto-on/81-maywood-park/kennedy-park-TRBE5069595?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
40,https://www.realmaster.com/en/toronto-on/107-kirker-ave/woburn-TRBE5068246?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
41,https://www.realmaster.com/en/toronto-on/1160-woodbine-ave/danforth-village-east-york-TRBE5062824?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
42,https://www.realmaster.com/en/toronto-on/125-village-green-sq/811-agincourt-south-malvern-west-TRBE4999313?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
43,https://www.realmaster.com/en/toronto-on/297-college-st/626-kensington-chinatown-TRBC5002784?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
44,https://www.realmaster.com/en/toronto-on/68-merton-st/911-mount-pleasant-west-TRBC4998478?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
45,https://www.realmaster.com/en/toronto-on/20-minowan-miikan-ln/433-little-portugal-TRBC4996758?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
46,https://www.realmaster.com/en/toronto-on/42-charles-st-e/902-church-yonge-corridor-TRBC4921099?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
47,https://www.realmaster.com/en/toronto-on/132-widdicombe-hill-blvd/310-willowridge-martingrove-richview-TRBW5065345?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
48,https://www.realmaster.com/en/toronto-on/362-the-east-mall-rd/408-islington-city-centre-west-TRBW4995706?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
49,https://www.realmaster.com/en/toronto-on/21-iceboat-ter/3707-waterfront-communities-c1-TRBC5070144?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
50,https://www.realmaster.com/en/toronto-on/19-anndale-dr/8-willowdale-east-TRBC5056186?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
51,https://www.realmaster.com/en/toronto-on/128-fairview-mall-dr/1603-don-valley-village-TRBC4997785?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
52,https://www.realmaster.com/en/toronto-on/1294-lansdowne-ave/corso-italia-davenport-TRBW5068096?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
53,https://www.realmaster.com/en/toronto-on/24-maurice-coulter-mews/downsview-roding-cfb-TRBW5001550?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
54,https://www.realmaster.com/en/toronto-on/3165-weston-rd/humbermede-TRBW5070704?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
55,https://www.realmaster.com/en/toronto-on/3865-lake-shore-blvd-w/411-long-branch-TRBW5067483?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
56,https://www.realmaster.com/en/toronto-on/5-mariner-ter/2705-waterfront-communities-c1-TRBC5069748?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
57,https://www.realmaster.com/en/toronto-on/5-sunny-glwy/320-flemingdon-park-TRBC5065136?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
58,https://www.realmaster.com/en/toronto-on/120-harrison-garden-blvd/908-willowdale-east-TRBC5054084?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
59,https://www.realmaster.com/en/toronto-on/30-meadowglen-pl/405-woburn-TRBE5063978?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=2
60,https://www.realmaster.com/en/toronto-on/4062-lawrence-ave-e/615-west-hill-TRBE4968810?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
61,https://www.realmaster.com/en/toronto-on/9-bogert-ave/3604-lansing-westgate-TRBC5066984?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
62,https://www.realmaster.com/en/toronto-on/3740-don-mills-rd/115-hillcrest-village-TRBC5066242?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
63,https://www.realmaster.com/en/toronto-on/101-erskine-ave/2810-mount-pleasant-west-TRBC4992701?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
64,https://www.realmaster.com/en/toronto-on/70-castlebury-cres/6-bayview-woods-steeles-TRBC4992514?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
65,https://www.realmaster.com/en/toronto-on/30-harrison-garden-blvd/1608-willowdale-east-TRBC4989786?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
66,https://www.realmaster.com/en/toronto-on/80-harrison-garden-blvd/725-willowdale-east-TRBC4981521?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
67,https://www.realmaster.com/en/toronto-on/10-york-st/5704-waterfront-communities-c1-TRBC4928975?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
68,https://www.realmaster.com/en/toronto-on/1040-the-queensway/809-islington-city-centre-west-TRBW5066975?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
69,https://www.realmaster.com/en/toronto-on/12-shaver-crt/islington-city-centre-west-TRBW4987481?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
70,https://www.realmaster.com/en/toronto-on/2522-keele-st/617-maple-leaf-TRBW4937568?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
71,https://www.realmaster.com/en/toronto-on/390-cherry-st/2802-waterfront-communities-c8-TRBC4999370?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
72,https://www.realmaster.com/en/toronto-on/33-empress-ave/1002-willowdale-east-TRBC4985828?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
73,https://www.realmaster.com/en/toronto-on/5460-yonge-st/504-willowdale-west-TRBC4938064?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
74,https://www.realmaster.com/en/toronto-on/438-kenneth-ave/3-willowdale-east-TRBC5058057?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
75,https://www.realmaster.com/en/toronto-on/51-odoardo-di-santo-cir/downsview-roding-cfb-TRBW5070337?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
76,https://www.realmaster.com/en/toronto-on/92-homedale-dr/agincourt-north-TRBE5069609?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
77,https://www.realmaster.com/en/toronto-on/63-sugarbush-sq/highland-creek-TRBE5068535?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
78,https://www.realmaster.com/en/toronto-on/7-carlton-st/1810-church-yonge-corridor-TRBC4950338?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
79,https://www.realmaster.com/en/toronto-on/763-bay-st/4804-bay-street-corridor-TRBC4944102?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
80,https://www.realmaster.com/en/toronto-on/132-milton-st/stonegate-queensway-TRBW5002984?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
81,https://www.realmaster.com/en/toronto-on/1-palace-pier-crt/3907-mimico-TRBW4998154?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
82,https://www.realmaster.com/en/toronto-on/28-braemar-ave/yonge-eglinton-TRBC4943252?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
83,https://www.realmaster.com/en/toronto-on/45-charles-st-e/5210-church-yonge-corridor-TRBC4979698?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
84,https://www.realmaster.com/en/toronto-on/105-the-queensway-ave/3110-high-park-swansea-TRBW4975622?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
85,https://www.realmaster.com/en/toronto-on/105-the-queensway-way/913-high-park-swansea-TRBW4980895?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
86,https://www.realmaster.com/en/toronto-on/4968-yonge-st/3206-lansing-westgate-TRBC4992504?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
87,https://www.realmaster.com/en/toronto-on/3840-bathurst-st/204-clanton-park-TRBC4987151?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
88,https://www.realmaster.com/en/toronto-on/679-broadview-ave/north-riverdale-TRBE4989980?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
89,https://www.realmaster.com/en/toronto-on/369-walmer-rd/casa-loma-TRBC4923919?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=3
90,https://www.realmaster.com/en/toronto-on/15-viking-ln/403-islington-city-centre-west-TRBW4982363?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
91,https://www.realmaster.com/en/toronto-on/100-mornelle-crt/2028-morningside-TRBE5066252?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
92,https://www.realmaster.com/en/toronto-on/135-village-green-sq/2726-agincourt-south-malvern-west-TRBE4977642?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
93,https://www.realmaster.com/en/toronto-on/185-roehampton-ave/1710-mount-pleasant-east-TRBC5068508?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
94,https://www.realmaster.com/en/toronto-on/209-fort-york-blvd/1268-niagara-TRBC5060529?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
95,https://www.realmaster.com/en/toronto-on/200-humbercrest-blvd/lambton-baby-point-TRBW5064487?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
96,https://www.realmaster.com/en/toronto-on/23-glenbrook-ave/yorkdale-glen-park-TRBW4950815?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
97,https://www.realmaster.com/en/toronto-on/62-valhalla-blvd/birchcliffe-cliffside-TRBE5065481?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
98,https://www.realmaster.com/en/toronto-on/501-huntingwood-dr/tam-oshanter-sullivan-TRBE4987175?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
99,https://www.realmaster.com/en/toronto-on/533-richmond-st/605-waterfront-communities-c1-TRBC5065729?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
100,https://www.realmaster.com/en/toronto-on/5-everson-dr/906-willowdale-east-TRBC5057686?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
101,https://www.realmaster.com/en/toronto-on/100-lotherton-ptwy/1114-yorkdale-glen-park-TRBW5058361?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
102,https://www.realmaster.com/en/toronto-on/68-grangeway-ave/208-woburn-TRBE4984963?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
103,https://www.realmaster.com/en/toronto-on/57-st-joseph-st/606-bay-street-corridor-TRBC4933628?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
104,https://www.realmaster.com/en/toronto-on/335-chester-le-blvd/lamoreaux-TRBE5069013?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
105,https://www.realmaster.com/en/toronto-on/270-redpath-ave/mount-pleasant-west-TRBC5062020?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
106,https://www.realmaster.com/en/toronto-on/105-the-queensway/2014-high-park-swansea-TRBW5001204?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
107,https://www.realmaster.com/en/toronto-on/1-rowntree-rd/214-mount-olive-silverstone-jamestown-TRBW4995693?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
108,https://www.realmaster.com/en/toronto-on/15-legion-rd/1905-mimico-TRBW4928394?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
109,https://www.realmaster.com/en/toronto-on/11753-sheppard-ave-e/209-rouge-e11-TRBE5063377?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
110,https://www.realmaster.com/en/toronto-on/38-monte-kwinter-crt-w/1411-clanton-park-TRBC5071094?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
111,https://www.realmaster.com/en/toronto-on/65-scadding-ave-n/417-waterfront-communities-c8-TRBC4995887?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
112,https://www.realmaster.com/en/toronto-on/1-market-st/1404-waterfront-communities-c8-TRBC4989006?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
113,https://www.realmaster.com/en/toronto-on/300-front-st-w/2508-waterfront-communities-c1-TRBC4973346?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
114,https://www.realmaster.com/en/toronto-on/10-sunny-glenway-way/1602-flemingdon-park-TRBC5066196?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
115,https://www.realmaster.com/en/toronto-on/311-bay-st/5102-bay-street-corridor-TRBC4948561?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
116,https://www.realmaster.com/en/toronto-on/66-riverhead-dr/rexdale-kipling-TRBW5061550?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
117,https://www.realmaster.com/en/toronto-on/226-mammoth-hall-tr/malvern-TRBE5068748?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
118,https://www.realmaster.com/en/toronto-on/37-meadowcliffe-dr/cliffcrest-TRBE4934885?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
119,https://www.realmaster.com/en/toronto-on/59-lowther-ave/annex-TRBC5062126?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=4
120,https://www.realmaster.com/en/toronto-on/478-king-st-w/1002-waterfront-communities-c1-TRBC5069779?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
121,https://www.realmaster.com/en/toronto-on/55-harrison-garden-blvd-s/409-willowdale-east-TRBC5068992?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
122,https://www.realmaster.com/en/toronto-on/621-sheppard-ave-e/508-bayview-village-TRBC4993305?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
123,https://www.realmaster.com/en/toronto-on/50-wellesley-st-e/3303-church-yonge-corridor-TRBC4957457?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
124,https://www.realmaster.com/en/toronto-on/28-empress-ave/1208-willowdale-east-TRBC5062989?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
125,https://www.realmaster.com/en/toronto-on/275-yorkland-rd/1109-henry-farm-TRBC4987760?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
126,https://www.realmaster.com/en/toronto-on/44-st-joseph-st/2112-bay-street-corridor-TRBC4987222?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
127,https://www.realmaster.com/en/toronto-on/1205-queen-st/709-trinity-bellwoods-TRBC4976510?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
128,https://www.realmaster.com/en/toronto-on/30-nelson-st/2808-waterfront-communities-c1-TRBC4968225?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
129,https://www.realmaster.com/en/toronto-on/100-upper-madison-ave/2602-lansing-westgate-TRBC4963063?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
130,https://www.realmaster.com/en/toronto-on/37-linden-ave/kennedy-park-TRBE5069312?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
131,https://www.realmaster.com/en/toronto-on/101-subway-cres/1814-islington-city-centre-west-TRBW5002188?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
132,https://www.realmaster.com/en/toronto-on/5-valhalla-inn-rd/1107-islington-city-centre-west-TRBW4988297?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
133,https://www.realmaster.com/en/toronto-on/700-humberwood-blvd/ph16-west-humber-clairville-TRBW4954409?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
134,https://www.realmaster.com/en/toronto-on/15-windermere-ave/410-high-park-swansea-TRBW4919319?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
135,https://www.realmaster.com/en/toronto-on/30-meadowglen-pl/1601-woburn-TRBE4999563?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
136,https://www.realmaster.com/en/toronto-on/19-western-battery-rd/1820-niagara-TRBC5066918?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
137,https://www.realmaster.com/en/toronto-on/832-bay-st/1501-bay-street-corridor-TRBC5065952?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
138,https://www.realmaster.com/en/toronto-on/215-fort-york-blvd/301-niagara-TRBC4960640?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
139,https://www.realmaster.com/en/toronto-on/3041-finch-ave-w/2067-humbermede-TRBW5058653?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
140,https://www.realmaster.com/en/toronto-on/103-hope-st/corso-italia-davenport-TRBW5054112?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
141,https://www.realmaster.com/en/toronto-on/59-katherine-rd/downsview-roding-cfb-TRBW4986521?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
142,https://www.realmaster.com/en/toronto-on/223-goldhawk-tr/milliken-TRBE5071757?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
143,https://www.realmaster.com/en/toronto-on/138-widdicombe-hill-blvd/714-willowridge-martingrove-richview-TRBW5069966?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
144,https://www.realmaster.com/en/toronto-on/16-brookers-ln/217-mimico-TRBW5063388?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
145,https://www.realmaster.com/en/toronto-on/90-broadview-ave/812-south-riverdale-TRBE5064080?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
146,https://www.realmaster.com/en/toronto-on/238-bonis-ave/620-tam-oshanter-sullivan-TRBE5053712?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
147,https://www.realmaster.com/en/toronto-on/1190-dundas-st-e/608-south-riverdale-TRBE4972004?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
148,https://www.realmaster.com/en/toronto-on/835-st-clair-ave-w/608-wychwood-TRBC5070476?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
149,https://www.realmaster.com/en/toronto-on/51-harrison-garden-blvd/ph6-willowdale-east-TRBC5059020?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=5
150,https://www.realmaster.com/en/toronto-on/19-western-battery-rd/2719-niagara-TRBC4974178?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
151,https://www.realmaster.com/en/toronto-on/23-strathavon-dr/mount-olive-silverstone-jamestown-TRBW5067457?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
152,https://www.realmaster.com/en/toronto-on/5-moccasin-tr/banbury-don-mills-TRBC4996855?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
153,https://www.realmaster.com/en/toronto-on/2088-lawrence-ave/904-weston-TRBW5068138?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
154,https://www.realmaster.com/en/toronto-on/30-meadowglen-pl/707-woburn-TRBE5064771?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
155,https://www.realmaster.com/en/toronto-on/928-millwood-rd/408-leaside-TRBC4984648?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
156,https://www.realmaster.com/en/toronto-on/20-minowan-miikan-ln/905-little-portugal-TRBC4989837?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
157,https://www.realmaster.com/en/toronto-on/15-hamlyn-cres/islington-city-centre-west-TRBW5056793?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
158,https://www.realmaster.com/en/toronto-on/179-burndale-ave/lansing-westgate-TRBC4952284?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
159,https://www.realmaster.com/en/toronto-on/1-palace-pier-crt-e/1709-mimico-TRBW4990323?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
160,https://www.realmaster.com/en/toronto-on/45-huntingdale-blvd/302-lamoreaux-TRBE5062889?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
161,https://www.realmaster.com/en/toronto-on/778-sheppard-ave-w/402-bathurst-manor-TRBC5065486?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
162,https://www.realmaster.com/en/toronto-on/415-jarvis-st/114-cabbagetown-south-st-james-town-TRBC5057324?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
163,https://www.realmaster.com/en/toronto-on/9-bogert-ave/808-lansing-westgate-TRBC5054340?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
164,https://www.realmaster.com/en/toronto-on/18-harrison-garden-blvd/2612-willowdale-east-TRBC4982200?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
165,https://www.realmaster.com/en/toronto-on/11-wagner-dr/west-hill-TRBE5070037?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
166,https://www.realmaster.com/en/toronto-on/103-benshire-dr/woburn-TRBE5069232?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
167,https://www.realmaster.com/en/toronto-on/30-toulon-rd/woburn-TRBE5056750?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
168,https://www.realmaster.com/en/toronto-on/114-belmont-st/annex-TRBC4932734?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
169,https://www.realmaster.com/en/toronto-on/201-patricia-ave/newtonbrook-west-TRBC4922196?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
170,https://www.realmaster.com/en/toronto-on/101-subway-cres/909-islington-city-centre-west-TRBW5059002?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
171,https://www.realmaster.com/en/toronto-on/331-military-tr/2-morningside-TRBE5070774?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=6
