,link
35,https://www.realmaster.com/en/toronto-on/45-bartel-dr/glenfield-jane-heights-TRBW5080458?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
36,https://www.realmaster.com/en/toronto-on/1-palace-pier-crt/3102-mimico-TRBW5079689?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
37,https://www.realmaster.com/en/toronto-on/1470-midland-ave-e/902-dorset-park-TRBE5070166?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
38,https://www.realmaster.com/en/toronto-on/410-mclevin-ave/1904-malvern-TRBE4949101?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
39,https://www.realmaster.com/en/toronto-on/352-front-st-w/312-waterfront-communities-c1-TRBC5080914?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
40,https://www.realmaster.com/en/toronto-on/55-harbour-sq/2114-waterfront-communities-c1-TRBC5075356?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
41,https://www.realmaster.com/en/toronto-on/8-eglinton-ave-e/1301-mount-pleasant-west-TRBC5075278?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
42,https://www.realmaster.com/en/toronto-on/25-telegram-mews/2309-waterfront-communities-c1-TRBC5074667?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
43,https://www.realmaster.com/en/toronto-on/51-lower-simcoe-st/228-waterfront-communities-c1-TRBC5053105?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
44,https://www.realmaster.com/en/toronto-on/11-brunel-crt/2311-waterfront-communities-c1-TRBC4930850?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
45,https://www.realmaster.com/en/toronto-on/11-jenson-crt/west-humber-clairville-TRBW5084330?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
46,https://www.realmaster.com/en/toronto-on/1-ravina-cres/blake-jones-TRBE5087609?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
47,https://www.realmaster.com/en/toronto-on/265-silver-birch-ave/the-beaches-TRBE5082960?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
48,https://www.realmaster.com/en/toronto-on/239-pineway-blvd/bayview-woods-steeles-TRBC5085600?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
49,https://www.realmaster.com/en/toronto-on/62-shields-ave/lawrence-park-south-TRBC5076906?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
50,https://www.realmaster.com/en/toronto-on/4-elsinore-path/611-new-toronto-TRBW4976481?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
51,https://www.realmaster.com/en/toronto-on/195-poplar-plains-rd/102-casa-loma-TRBC5083590?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
52,https://www.realmaster.com/en/toronto-on/18-spring-garden-ave/1206-willowdale-east-TRBC5079979?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
53,https://www.realmaster.com/en/toronto-on/120-dallimore-cir/616-banbury-don-mills-TRBC5077585?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
54,https://www.realmaster.com/en/toronto-on/52-forest-manor-rd/525-henry-farm-TRBC5077102?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
55,https://www.realmaster.com/en/toronto-on/208-queens-quay-way-w/2201-waterfront-communities-c1-TRBC5075235?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
56,https://www.realmaster.com/en/toronto-on/11-charlotte-st/406-waterfront-communities-c1-TRBC5071716?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
57,https://www.realmaster.com/en/toronto-on/70-distillery-ln/2403-waterfront-communities-c8-TRBC5057522?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
58,https://www.realmaster.com/en/toronto-on/281-mutual-st/1707-church-yonge-corridor-TRBC5002920?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
59,https://www.realmaster.com/en/toronto-on/1-the-esplanade/502-waterfront-communities-c8-TRBC4988696?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=65
60,https://www.realmaster.com/en/toronto-on/88-broadway-ave/711-mount-pleasant-west-TRBC5089045?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
61,https://www.realmaster.com/en/toronto-on/22-wellesley-st-e/405-church-yonge-corridor-TRBC5087151?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
62,https://www.realmaster.com/en/toronto-on/85-wood-st/ph15-church-yonge-corridor-TRBC5085314?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
63,https://www.realmaster.com/en/toronto-on/8-wellesley-st-e/609-church-yonge-corridor-TRBC5085065?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
64,https://www.realmaster.com/en/toronto-on/5-sudbury-st/508-niagara-TRBC5084814?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
65,https://www.realmaster.com/en/toronto-on/18-parkview-ave/615-willowdale-east-TRBC5079153?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
66,https://www.realmaster.com/en/toronto-on/18-yorkville-ave/1706-annex-TRBC5073898?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
67,https://www.realmaster.com/en/toronto-on/55-bremner-blvd/2902-waterfront-communities-c1-TRBC5072768?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
68,https://www.realmaster.com/en/toronto-on/219-fort-york-blvd/408-niagara-TRBC4968948?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
69,https://www.realmaster.com/en/toronto-on/15-james-finlay-way/1017-downsview-roding-cfb-TRBW5090435?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
70,https://www.realmaster.com/en/toronto-on/59-annie-craig-dr/3401-mimico-TRBW5073215?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
71,https://www.realmaster.com/en/toronto-on/255-village-green-sq/2606-agincourt-south-malvern-west-TRBE5089996?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
72,https://www.realmaster.com/en/toronto-on/10-dean-park-rd/604-rouge-e11-TRBE5080243?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
73,https://www.realmaster.com/en/toronto-on/629-king-st-w/221-waterfront-communities-c1-TRBC5096934?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
74,https://www.realmaster.com/en/toronto-on/3-navy-wharf-crt/1008-waterfront-communities-c1-TRBC5088009?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
75,https://www.realmaster.com/en/toronto-on/3-everson-dr/639-willowdale-east-TRBC5086737?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
76,https://www.realmaster.com/en/toronto-on/1215-york-mills-rd/916-parkwoods-donalda-TRBC5081952?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
77,https://www.realmaster.com/en/toronto-on/51-trolley-cres/325-moss-park-TRBC5081239?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
78,https://www.realmaster.com/en/toronto-on/125-western-battery-rd/1010-niagara-TRBC5079680?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
79,https://www.realmaster.com/en/toronto-on/295-adelaide-st-w/405-waterfront-communities-c1-TRBC5061301?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
80,https://www.realmaster.com/en/toronto-on/117-mcmahon-dr/3809-bayview-village-TRBC4967986?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
81,https://www.realmaster.com/en/toronto-on/5-bellefontaine-st/lamoreaux-TRBE5090054?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
82,https://www.realmaster.com/en/toronto-on/234-albion-rd/109-elms-old-rexdale-TRBW4998748?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
83,https://www.realmaster.com/en/toronto-on/16-bonnycastle-st/2104-waterfront-communities-c8-TRBC5076104?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
84,https://www.realmaster.com/en/toronto-on/18-hollywood-ave/1500-willowdale-east-TRBC4946435?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
85,https://www.realmaster.com/en/toronto-on/508-wellington-st/1004-waterfront-communities-c1-TRBC4972093?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
86,https://www.realmaster.com/en/toronto-on/244-robina-ave/oakwood-vaughan-TRBC5095811?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
87,https://www.realmaster.com/en/toronto-on/15-fort-york-blvd/1806-waterfront-communities-c1-TRBC5090960?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
88,https://www.realmaster.com/en/toronto-on/6-jackes-ave/708-rosedale-moore-park-TRBC4971952?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
89,https://www.realmaster.com/en/toronto-on/40-clearbrooke-cir/rexdale-kipling-TRBW5092998?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=22
90,https://www.realmaster.com/en/toronto-on/37-auburn-ave/corso-italia-davenport-TRBW5087179?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
91,https://www.realmaster.com/en/toronto-on/56-forest-manor-rd/801-henry-farm-TRBC5064134?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
92,https://www.realmaster.com/en/toronto-on/1100-lansdowne-ave/a-8-dovercourt-wallace-emerson-junction-TRBW5089734?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
93,https://www.realmaster.com/en/toronto-on/182-edenbridge-dr/edenbridge-humber-valley-TRBW5088527?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
94,https://www.realmaster.com/en/toronto-on/54-san-marino-way/54-glenfield-jane-heights-TRBW5085958?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
95,https://www.realmaster.com/en/toronto-on/194-phyllis-ave/cliffcrest-TRBE5088096?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
96,https://www.realmaster.com/en/toronto-on/6-esterbrooke-ave/77-don-valley-village-TRBC5087036?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
97,https://www.realmaster.com/en/toronto-on/954-king-st-w/103-niagara-TRBC5080955?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
98,https://www.realmaster.com/en/toronto-on/5793-yonge-st/1008-newtonbrook-east-TRBC5079178?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
99,https://www.realmaster.com/en/toronto-on/33-lombard-st/3805-church-yonge-corridor-TRBC5064887?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
100,https://www.realmaster.com/en/toronto-on/390-cherry-st/2906-waterfront-communities-c8-TRBC5060801?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
101,https://www.realmaster.com/en/toronto-on/60-byng-ave/302-willowdale-east-TRBC4997306?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
102,https://www.realmaster.com/en/toronto-on/225-merton-st/1508-mount-pleasant-west-TRBC4982550?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
103,https://www.realmaster.com/en/toronto-on/1900-sheppard-ave-e/1405-pleasant-view-TRBC4913986?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
104,https://www.realmaster.com/en/toronto-on/4-elsinore-path/1206-new-toronto-TRBW5086818?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
105,https://www.realmaster.com/en/toronto-on/205-manning-ave/413-trinity-bellwoods-TRBC5091223?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
106,https://www.realmaster.com/en/toronto-on/8-charlotte-st/3402-waterfront-communities-c1-TRBC5091392?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
107,https://www.realmaster.com/en/toronto-on/725-don-mills-rd/2001-flemingdon-park-TRBC5076379?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
108,https://www.realmaster.com/en/toronto-on/3-everson-dr/220-willowdale-east-TRBC5063351?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
109,https://www.realmaster.com/en/toronto-on/16-ravenrock-crt/parkwoods-donalda-TRBC5086921?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
110,https://www.realmaster.com/en/toronto-on/52-forest-manor-rd/303-henry-farm-TRBC5091172?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
111,https://www.realmaster.com/en/toronto-on/225-sackville-st/2010-regent-park-TRBC5083261?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
112,https://www.realmaster.com/en/toronto-on/23-woody-vine-way/bayview-village-TRBC5060734?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
113,https://www.realmaster.com/en/toronto-on/82-carolbreen-sq/agincourt-north-TRBE5092659?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
114,https://www.realmaster.com/en/toronto-on/9-shawford-cres/woburn-TRBE5056464?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
115,https://www.realmaster.com/en/toronto-on/78-glenforest-rd/lawrence-park-north-TRBC5088822?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
116,https://www.realmaster.com/en/toronto-on/59-annie-craig-dr/3407-mimico-TRBW5084699?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
117,https://www.realmaster.com/en/toronto-on/375-king-st-w/2201-waterfront-communities-c1-TRBC5086912?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
118,https://www.realmaster.com/en/toronto-on/55-regent-park-blvd/612-regent-park-TRBC5089399?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
119,https://www.realmaster.com/en/toronto-on/170-sumach-st/1207-regent-park-TRBC5082676?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=46
120,https://www.realmaster.com/en/toronto-on/85-east-liberty-st/1509-niagara-TRBC5070779?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
121,https://www.realmaster.com/en/toronto-on/600-queens-quay-w/502-waterfront-communities-c1-TRBC5070145?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
122,https://www.realmaster.com/en/toronto-on/10-delisle-ave/808-yonge-st-clair-TRBC5063194?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
123,https://www.realmaster.com/en/toronto-on/5-st-joseph-st/1307-bay-street-corridor-TRBC4989305?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
124,https://www.realmaster.com/en/toronto-on/555-wilson-heights-blvd/508-clanton-park-TRBC4959606?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
125,https://www.realmaster.com/en/toronto-on/111-st-clair-ave-w/1410-yonge-st-clair-TRBC4955330?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
126,https://www.realmaster.com/en/toronto-on/76a-amsterdam-ave/oconnor-parkview-TRBE5075372?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
127,https://www.realmaster.com/en/toronto-on/173-rose-park-dr/rosedale-moore-park-TRBC5075834?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
128,https://www.realmaster.com/en/toronto-on/88-park-lawn-rd/1907-mimico-TRBW4956184?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
129,https://www.realmaster.com/en/toronto-on/11-everson-dr/303-willowdale-east-TRBC5073469?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
130,https://www.realmaster.com/en/toronto-on/761-bay-st/4205-bay-street-corridor-TRBC5003046?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
131,https://www.realmaster.com/en/toronto-on/608-richmond-st-w/805-waterfront-communities-c1-TRBC4927642?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
132,https://www.realmaster.com/en/toronto-on/47-croham-rd/briar-hill-belgravia-TRBW4968060?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
133,https://www.realmaster.com/en/toronto-on/66-finch-ave-e/willowdale-east-TRBC5072623?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
134,https://www.realmaster.com/en/toronto-on/250-manitoba-st/ph838-mimico-TRBW5061055?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
135,https://www.realmaster.com/en/toronto-on/200-lotherton-ptwy/211-yorkdale-glen-park-TRBW5054785?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
136,https://www.realmaster.com/en/toronto-on/2301-danforth-ave/614-east-end-danforth-TRBE5057932?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
137,https://www.realmaster.com/en/toronto-on/42-charles-st/2702-church-yonge-corridor-TRBC5075047?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
138,https://www.realmaster.com/en/toronto-on/36-lisgar-st/w710-little-portugal-TRBC4990497?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
139,https://www.realmaster.com/en/toronto-on/38-joe-shuster-way/712-niagara-TRBC4969536?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
140,https://www.realmaster.com/en/toronto-on/720-spadina-ave/1011-university-TRBC4957324?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
141,https://www.realmaster.com/en/toronto-on/11-windhill-cres/humbermede-TRBW5076485?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
142,https://www.realmaster.com/en/toronto-on/2253-kipling-ave/rexdale-kipling-TRBW5069396?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
143,https://www.realmaster.com/en/toronto-on/157-brookside-ave/runnymede-bloor-west-village-TRBW5063072?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
144,https://www.realmaster.com/en/toronto-on/63b-drewry-ave/newtonbrook-west-TRBC5076747?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
145,https://www.realmaster.com/en/toronto-on/120-harrison-garden-blvd/516-willowdale-east-TRBC5070383?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
146,https://www.realmaster.com/en/toronto-on/40-homewood-ave/514-cabbagetown-south-st-james-town-TRBC4992991?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
147,https://www.realmaster.com/en/toronto-on/18-hillcrest-ave/904-willowdale-east-TRBC4980379?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
148,https://www.realmaster.com/en/toronto-on/14-san-marino-way/glenfield-jane-heights-TRBW5071708?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
149,https://www.realmaster.com/en/toronto-on/320-dixon-rd/2315-kingsview-village-the-westway-TRBW4967106?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=104
150,https://www.realmaster.com/en/toronto-on/27-tobruk-cres/newtonbrook-east-TRBC5078686?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
151,https://www.realmaster.com/en/toronto-on/85-queens-wharf-rd/3806-waterfront-communities-c1-TRBC5068626?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
152,https://www.realmaster.com/en/toronto-on/238-bonis-ave/1221-tam-oshanter-sullivan-TRBE4969083?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
153,https://www.realmaster.com/en/toronto-on/30-harrison-garden-blvd/1205-willowdale-east-TRBC5058068?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
154,https://www.realmaster.com/en/toronto-on/45-charles-st-e/1511-church-yonge-corridor-TRBC4989768?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
155,https://www.realmaster.com/en/toronto-on/28-harrison-garden-blvd/808-willowdale-east-TRBC5062791?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
156,https://www.realmaster.com/en/toronto-on/180-markham-rd/605-eglinton-east-TRBE4976206?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
157,https://www.realmaster.com/en/toronto-on/21-widmer-st/1002-waterfront-communities-c1-TRBC4976241?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
158,https://www.realmaster.com/en/toronto-on/296-mill-rd/a10-markland-wood-TRBW5057699?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
159,https://www.realmaster.com/en/toronto-on/763-bay-st/4210-bay-street-corridor-TRBC5066682?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
160,https://www.realmaster.com/en/toronto-on/293-295-indian-grve/high-park-north-TRBW5003047?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
161,https://www.realmaster.com/en/toronto-on/1-bond-ave/banbury-don-mills-TRBC5072959?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
162,https://www.realmaster.com/en/toronto-on/5225-finch-ave-e/201-agincourt-north-TRBE4996786?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
163,https://www.realmaster.com/en/toronto-on/2330-bridletowne-cir/2304-lamoreaux-TRBE4967892?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
164,https://www.realmaster.com/en/toronto-on/825-church-st/307-rosedale-moore-park-TRBC4957568?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
165,https://www.realmaster.com/en/toronto-on/100-bamford-cres/black-creek-TRBW5060228?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
166,https://www.realmaster.com/en/toronto-on/5-shand-ave/kingsway-south-TRBW4927082?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
167,https://www.realmaster.com/en/toronto-on/125-omni-dr/629-bendale-TRBE5065221?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
168,https://www.realmaster.com/en/toronto-on/1-nottingham-dr/edenbridge-humber-valley-TRBW4995751?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
169,https://www.realmaster.com/en/toronto-on/88-colgate-ave/527-south-riverdale-TRBE4991995?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
170,https://www.realmaster.com/en/toronto-on/33-trailsmoke-cres/markland-wood-TRBW4968329?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
171,https://www.realmaster.com/en/toronto-on/124-bevdale-rd/willowdale-west-TRBC5057051?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=103
