,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
513,3520 Danforth Ave 501 | Apartment Sold Price,E5064824,sold,Residential Apartment,5,20201214,20210104,"507,000","515,000",2,2,0,600-699,N,Owned15,Owned,448.5,"Great Value In Birchcliff! Bright Open 2 Bed, 2 Bath Split Layout Condo. Primary Bedroom With Ensuite Bathroom Featuring A Large Walk-In Shower. Kitchen Has Full-Sized S/Steel Appliances &amp; Plenty Of Space. Ensuite Laundry With Full-Sized Washer &amp; Dryer. Enjoy Treetop Views &amp; Open Concept Living/Dining Area With The Best Layout - Not One Square Inch Wasted. Close To Parks, Shops, Walking Trails &amp; More. Great Opportunity For Condo-Living In A Quality Building! Stainless Steel Fridge, Stove, Dishwasher, Microwave + Hood Vent. Washer &amp; Dryer. All Existing Light Fixtures &amp; Window Blinds.""",https://www.realmaster.com/en/toronto-on/3520-danforth-ave/501-oakridge-TRBE5064824?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"501 3520 Danforth Ave, Toronto, Ontario, M1L1E5"
514,175 Bonis Ave Th05 | Townhouse Sold Price,E4987960,sold,Residential Townhouse,1,20201111,20201211,"670,000","685,000",2,3,1,1200-1399,Nw,OwnedTh05,Ensuite+Owned,667.58,"*Location! Location! Location! One Of A Kind 2 Bdrm + Den That Can Be Easily Converted To A 3 Bedroom Corner Townhouse *Close To Hwy 401, Dvp, Go Station &amp; Ttc Transit *Agincourt Mall And Library Steps Away With Various Dining Options &amp; Leisure Shopping All Within 10 Minute Drive *Building Amenities Boasts Full-Sized Swimming Pool, State Of The Art Fitness Centre, Rec Room, Bbq Area And More Existing Window Coverings &amp; Light Fixtures, As Is Stainless Steel Fridge, Stove, Microwave, Hood Fan, Wine Fridge, Stacked Washer And Dryer""",https://www.realmaster.com/en/toronto-on/175-bonis-ave/th05-tam-oshanter-sullivan-TRBE4987960?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"Th05 175 Bonis Ave, Toronto, Ontario, M1T3W6"
515,115 Omni Dr 1706 | Apartment Sold Price,E4954466,sold,Residential Apartment,14,20201015,20201222,"518,000","529,900",3,2,0,1000-1199,Ne,Owned,None,719.68,"Luxury Tridel Built 3 Bedroom Condo, One Of The Corner Units. Close To 1200 Sq Ft. Lots Of Upgrades Walk To Scarborough Town Centre, Ttc, Mins To Hwy 401. Great Recreation. Fridge, Gas Stove, Washer, Dryer, Dishwasher, Cac, All Elfs. ** Please See Attachments For Covid-19 Showing Instructions.""",https://www.realmaster.com/en/toronto-on/115-omni-dr/1706-bendale-TRBE4954466?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"1706 115 Omni Dr, Toronto, Ontario, M1P5B4"
516,120 Bayview Ave N-112 | Townhouse Sold Price,C5067296,sold,Residential Townhouse,1,20201217,20210104,"1,030,000","1,059,000",2,3,0,1200-1399,E,Owned70,Ensuite+Owned,999.04,"This Inviting 2 Storey Contemporary Townhome Delivers Clean Lines,Smooth Surfaces&amp;Forever Park Views.Boost Your Street Credit With This Beautiful Turn-Key Residence Featuring A Private Entrance,A (Very)Generous Garden Terrace,10+Ft Gallery Walls,Comfortable Indoor To Outdoor Transitions&amp;An Enviable Kitchen Island.1,200 Sq.Ft Of Premium Opulence Located Opposite  18-Acre Corktown Commons Peppered With Majestic Trees,Endless Trails&amp;Dog-Friendly Playgrounds. Effortless Living Inclusive Of 5 Star Amenities,Parking,Locker &amp; An Extra Wide Footprint! Incl:Integrated Fridge,Stove,H/F,D/W,M/W,Washer&amp;Dryer,Window Coverings,Built-Ins,Elfs (Exceptions).Excl:Light Fix In Dining,Living,Master&amp;2nd Br.""",https://www.realmaster.com/en/toronto-on/120-bayview-ave/n-112-waterfront-communities-c8-TRBC5067296?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"N-112 120 Bayview Ave, Toronto, Ontario, M5A3R7"
517,210 Victoria St 1806 | Apartment Sold Price,C4985994,sold,Residential Apartment,7,20201111,20201230,"791,000","799,000",2,3,0,1000-1199,S,Owned50,Owned,892.71,"Prestigious 2 Storey 1089 Sqft Executive Condo In The Pantages Tower. Prime Location In The Heart Of The City, Steps From The Eaton Center, Subway, St.Michael's Hospital, Ryerson, U Of T, St Lawrence Market, Four Seasons Centre, Yonge &amp;Dundas Sq, Theatres &amp; More! This Stunning Property Has Been Updated From Top To Bottom W/ New Flooring, Appliances, Lighting &amp; California Shutters. All-Inclusive Maintenance Fee Includes All Utilities. This Condo Is A Must See! Building Amenities Include 24 Hr Concierge, Health Club, Garden Terrace, Business Center, Games/Party Rooms. Inc All Elfs, New S/S Fridge, Stove, Dishwasher, Hoof Fan, Washer &amp; Dryer &amp; California Shutters""",https://www.realmaster.com/en/toronto-on/210-victoria-st/1806-church-yonge-corridor-TRBC4985994?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"1806 210 Victoria St, Toronto, Ontario, M5B2R3"
518,105 Mccaul St 212 | Apartment Sold Price,C4940244,sold,Residential Apartment,1,20201005,20201223,"428,000","475,000",1,1,0,500-599,W,Rental,None,500.08,"Welcome Home! Located In The Heart Of The Downtown Toronto. This Is A Rarely Offered 1X Bedroom &amp; 1X Bathroom Unit With A Private And Large Outdoor Patio Space. A Short Walking Distance To Downtown Hospitals (Uhn), Ocad, Ryerson University, University Of Toronto And Eaton Center. Outdoor Swimming Pool With An Indoor Gym And Rec. Center For Your Use. Steps To Transit, Food, Shopping, Park Right Nearby, Community Center, Shop The Iconic Queen West, Kensington Market Or Visit The Art Gallery Of Ontario. Hydro, Heat&amp; Water Included. Stove, Fridge, Washer &amp; Dryer As Is Where Is,""",https://www.realmaster.com/en/toronto-on/105-mccaul-st/212-kensington-chinatown-TRBC4940244?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"212 105 Mccaul St, Toronto, Ontario, M5T 2X4"
519,215 Queen St W 1707 | Apartment Sold Price,C4924825,sold,Residential Apartment,17,20200923,20201204,"415,000","425,000",0,1,0,0-499,N,None,Owned,294.88,"Move In New Condo With Balcony Located In The Heart Of Downtown And Steps Away From City Hall, Four Season Opera House, Eaton Centre. Close To Hospitals, Universities, Entertainment And Financial District.100 Walk Score. Steps To Osgoode Subway Stop. Enjoy Upgraded Kitchen, 9 Ft Smooth Ceiling And Floor To Ceiling Window. Taxes Are Not Assigned Yet. Integrated Fridge, Combination Convection Oven-Microwave, Dishwasher, Washer/Dryer In Its Own Cabinet With Storage Above. Window Blinds. Bike Storage/Locker.""",https://www.realmaster.com/en/toronto-on/215-queen-st-w/1707-waterfront-communities-c1-TRBC4924825?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"1707 215 Queen St W, Toronto, Ontario, M5V0P5"
520,5 St Joseph St 1110 | Apartment Sold Price,C4826364,sold,Residential Apartment,11,20200710,20210102,"902,000","918,800",2,3,1,800-899,Ne,Owned38,None,516.52,"2+1+Parking!!Luxury, Modern, Convenience Five Condo Just Few Steps From Yonge And Wellesley Subway &amp; U Of T.. All Amenities Are Within Walking Distance. Within 10 Min You Can Reach Bloor, U Of T, Yorkville, Hospitals...Floor To Ceiling Windows, Functional Layout, Split Bedroom, Good Size Den And Huge Balcony. Panelled Fridge, Cook Top, Dishwasher, Oven, Microwave, Washer &amp; Dryer, All Elfs And Window Covering""",https://www.realmaster.com/en/toronto-on/5-st-joseph-st/1110-bay-street-corridor-TRBC4826364?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"1110 5 St Joseph St, Toronto, Ontario, M4Y 0B6"
521,77 Yardley Ave | House Sold Price,E5071672,sold,Residential House,,20201229,20210102,"1,200,077","799,900",3,2,0,,S,,,,"Pride Ownership! 1 1/2 E. Y Beauty, Extensive Upgrades And Painstaking Maintenance On An Oversized 44 Ft Lot. Generous Sized Principal Rooms With Gleaming Hardwood Floors (2010) Newer Window And Roof (2016). New Huge Sun Filled Deck. Truly Get Area With Easy Access Ttc, Roads, Retail, Restaurants, Surrounded By Many Custom Built Homes. Incl: Fridge, Stove, Bidw, Washer &amp; Dryer, Freezer, Window Coverings, Gas Burn &amp; Equip, Cac (Owned). Hot Water Tank (Rental)  Excl: Bar Fridge In Basement""",https://www.realmaster.com/en/toronto-on/77-yardley-ave/oconnor-parkview-TRBE5071672?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"77 Yardley Ave, Toronto, Ontario, M4B2A9"
522,56 William Durie Way | House Sold Price,C5066127,sold,Residential House,,20201215,20201228,"1,599,990","1,599,990",3,4,0,,N,,,,"Stunning New Detached Home Fully Upgraded In The Heart Of North York. Enjoy Impeccable Style In An Incredible Location. Elegantly Staged, Located South Of Bathurst And Steeles, These Single Detached Homes Are As Beautifully Designed As They Are Perfectly Located. With High-End Features &amp; Finishes Inside. Parks, Shopping &amp; Schools Nearby, Life In Park Place On Patricia Can Be As Lively As It Is Stylish. Hot Water Tank Rental. Tarion Warranty. Closing February 2 And Onwards.""",https://www.realmaster.com/en/toronto-on/56-william-durie-way/newtonbrook-west-TRBC5066127?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"56 William Durie Way, Toronto, Ontario, M2R2N2"
523,390 Dixon Rd 409 | Apartment Sold Price,W4991432,sold,Residential Apartment,4,20201116,20201218,"348,000","359,000",2,1,0,900-999,Nw,Exclusive,None,646.12,"Well Maintained Unit! Great Layout With Balcony, Bright And Spacious Unit. Open Concept And Renovated Kitchen With Marble Counter Top And Under-Mounted Sink, . Quiet Friendly Building. Building Amenities Incl: 24Hr Security, Indoor Pool, Exercise/Recreation Room &amp; Sauna Stove, Washer, Dryer, Dishwasher, All Window Coverings And All Electric Light Fixtures.""",https://www.realmaster.com/en/toronto-on/390-dixon-rd/409-kingsview-village-the-westway-TRBW4991432?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"409 390 Dixon Rd, Toronto, Ontario, M9R1T4"
524,68 Abell St 651 | Apartment Sold Price,C5062182,sold,Residential Apartment,6,20201210,20201222,"618,000","625,000",2,2,0,700-799,Sw,Owned44A,Owned,627.88,"Spectacular Two Bedroom Corner Suite At Epic On Triangle Park. Bright And Very Spacious W. West Facing Views! This Suite Features A Very Functional Two Bedroom Floor Plan With Gleaming Laminate Flooring, Kitchen With Stainless Steel Appliances And Granite Countertops. Parking And Locker Also Included! Situated In The Heart Of Queen West! One Of Toronto's Trendiest Neighbourhoods! Steps To Transit, Restaurants, Bars, Coffee Shops, Stores, Theatres &amp; Much More Fridge, Stove, Dishwasher, Microwave Hood-Fan, Washer And Dryer, All Electric Light Fixtures, All Window Coverings, Parking And Locker Included! Building Features 24Hrs Concierge, Gym, And More! Great Opportunity To Own A Two Bedroom Suite!""",https://www.realmaster.com/en/toronto-on/68-abell-st/651-little-portugal-TRBC5062182?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"651 68 Abell St, Toronto, Ontario, M6J0A2"
525,50 Wellesley St E 3908 | Apartment Sold Price,C5055692,sold,Residential Apartment,34,20201203,20201229,"840,000","884,900",2,2,0,700-799,Se,None,Owned,450.59,"Unobstructed Panoramic Lake View And The Cn Tower From Your Private 280 Sq.Ft Wrap Around Balcony On The 39th Floor. Centrally Located! Steps To Ttc, Close To Universities And Shopping. With Floor To Ceiling Windows, This 2 Bdrm, 2 Full Bath Corner Unit  Offers Open Concept Living At It's Best. Amazing Amenities! 24 Hr Concierge, Gym, Party Room, Pet Spa, Yoga Studio, Billiards Rm, Guest Suites, Rooftop Terrace, Sky Lobby &amp; Much More. All Appliances: Stainless Steel Fridge, Stove, B/I Dishwasher &amp; Microwave, Washer &amp; Dryer, All Blinds &amp; Electrical Fixtures.""",https://www.realmaster.com/en/toronto-on/50-wellesley-st-e/3908-church-yonge-corridor-TRBC5055692?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"3908 50 Wellesley St E, Toronto, Ontario, M4Y1G2"
526,135 Wynford Dr 1902 | Apartment Sold Price,C5002113,sold,Residential Apartment,18,20201127,20201224,"632,000","639,000",2,2,0,800-899,Se,Owned118Owned119,Owned,589.88,"This One Has It All! Sought After Rosewood: Valuable 2nd Parking Spot / Locker / Beautiful &amp; Bright / 880 Sq Ft + 63 Sq Ft Balcony / Panoramic View / 9 Foot Ceilings. Open Concept Living Area With Split Bedroom Design And No Wasted Space. Spotless Unit. Engineered Laminate Flooring &amp; Granite Kitchen Counter &amp; Island. Steps To Most Amenities And Future Crosstown Lrt. Luxurious Building Built By Green Park With Great Amenities. Convenient Access To Dvp &amp; Ttc. Stainless Steel: Fridge, Stove, Dishwasher, Microwave. Stacking Washer / Dryer, All Window Coverings, All Electric Light Fixtures. Side By Side Parking Spots. Measurements Per Floor Plan.""",https://www.realmaster.com/en/toronto-on/135-wynford-dr/1902-banbury-don-mills-TRBC5002113?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"1902 135 Wynford Dr, Toronto, Ontario, M3C0J5"
527,1 King St W 1607 | Apartment Sold Price,C4987752,sold,Residential Apartment,16,20201112,20201231,"290,000","359,800",0,1,0,0-499,N,None,None,553.4,"Hotel Investment Suite Or Personal Pied A Terre In Historic One King W Building. Furnished Unit With Kitchenette. Heat, Hydro, Cable And High Speed Internet All Included In The Condo Fees. Luxury With 24 Hrs Hotel Services, Room &amp; House Keeping Services Available. Step Out To The Heart Of The Financial District, Direct Access To Ttc, The Path, Shopping, Galleries, Theatre, Bars &amp; Restaurants. All Existing Chattels, Fixtures &amp; Appliances. Condo Fees Includes All Utilities: Heat, Hydro, Air Condition, Cable Tv &amp; High Speed Internet Access.""",https://www.realmaster.com/en/toronto-on/1-king-st-w/1607-bay-street-corridor-TRBC4987752?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"1607 1 King St W, Toronto, Ontario, M5H1A1"
528,100 Redpath Ave 19 | Townhouse Sold Price,C4986215,sold,Residential Townhouse,A,20201111,20201218,"720,000","779,000",3,2,0,900-999,N,Owned80,Owned,667.43,"Rare, Immaculate 3 Bedroom Bungalow-Style Condo Townhouse In Prime Yonge/Eglinton Neighbourhood. Enjoy Summer Evenings And  Barbeques On Your Large Walk-Out Terrace In An Exclusive Family-Friendly Community. Everything You Need Right At Your Fingertips. Steps To Subway, Lrt, Schools, Grocery Stores, Shops And Restaurants. Stainless Steel Fridge, Stainless Steel Stove, Stainless Steel Bi Dishwasher, Washer/Dryer, California Shutters.""",https://www.realmaster.com/en/toronto-on/100-redpath-ave/19-mount-pleasant-west-TRBC4986215?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"19 100 Redpath Ave, Toronto, Ontario, M4Sj7"
529,608 Richmond St W 1020 | Apartment Sold Price,C5074993,sold,Residential Apartment,10,20201230,20210104,"889,900","889,900",1,1,1,800-899,N,Owned,None,582.5,"The Harlowe By Lamb Development Corp. Beautiful Soaring 10Ft Ceilings 1 Bedroom + Den With Balcony. Approx 809 Sq Ft Loft. Quality Modern Features &amp; Finishes Include Stainless Steel Appliances, Exposed Concrete Feature Walls &amp; Ceiling, Stone Surface Counters, Engineered Wood Flooring, Floor-To-Ceiling Windows &amp; More. Unbeatable Location Just Off Queen Street West Strip. Stainless Steel [Fridge, Gas Cook Top, Built-In Oven, Dishwasher, Microvent And Microwave Oven]. Stacked Front-Loading Washer &amp; Dryer. Gas B.B.Q. Hookup On Balcony. Parking Included""",https://www.realmaster.com/en/toronto-on/608-richmond-st-w/1020-waterfront-communities-c1-TRBC5074993?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"1020 608 Richmond St W, Toronto, Ontario, M5V0N9"
530,270 Palmdale Dr 1007 | Apartment Sold Price,E5067550,sold,Residential Apartment,10,20201217,20210104,"435,000","420,000",2,1,0,1000-1199,E,Owned122,Ensuite,560,"Spacious 2 Bedroom In Prime Toronto Location. This Is A Great Opportunity For The First Time Buyer Or Small Family. Excellent Layout With Great Easterly View. Short Walk To Ttc, Easy Access To Shopping, Restaurants, Highways 401, Fairview Mall, Don Mills Subway &amp; Much, Much More... Maintenance Fee Includes Water, Heat, Hydro, Basic Cable Tv Etc. Move-In &amp; Enjoy. Includes Original Stove, Fridge &amp; Microwave. Kitchen Upgrades Incl. New Kitchen Countertops, New Backsplash. New Flooring Throughout.Unit Has Ensuite Locker.""",https://www.realmaster.com/en/toronto-on/270-palmdale-dr/1007-tam-oshanter-sullivan-TRBE5067550?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"1007 270 Palmdale Dr, Toronto, Ontario, M1T3N8"
531,31 Munford Cres | House Sold Price,E5069993,sold,Residential House,,20201222,20210103,"1,298,000","1,298,000",4,3,0,,W,,,,"Beautiful 4 Bedroom Home In Desirable Woodbine Gardens. More Like  A 4 Level Side Split, Than A 2 Storey Home. Completely Renovated 2010. Main Floor Has A 4th Bedroom Or Family Room (Your Choice). Open Concept 2nd Floor, Very Spacious, With A Huge Kitchen &amp; Living/Dining Rooms With Gleaming Hardwood Floors. Upper Floor Has 3 Bedrooms, Also With Hardwood Floors. Finished Basement With A 3rd Bathroom &amp; Great Rec Room. Private Drive With Attached Garage. Fridge, Stove, B/I Dishwasher, Washer, Dryer, All Existing Swindow Coverings, Hwt (Rental), All Existing Electric Light Fixtures, Forced Air Gas/Cac &amp; Equipment.""",https://www.realmaster.com/en/toronto-on/31-munford-cres/oconnor-parkview-TRBE5069993?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"31 Munford Cres, Toronto, Ontario, M4B1B9"
532,500 Sherbourne St 2001 | Apartment Sold Price,C4998802,sold,Residential Apartment,20,20201124,20210104,"555,000","559,800",1,1,1,600-699,N,None,Owned,418.07,"Stylish 1+1 Condo Suite In Core Of Downtown With Stunning Unobstructed Rosedale Ravine View! Close To Two Subway Stations! Only 5 Mins Walk To Sherbourne Subway On Bloor! 10 Mins Walk To Wellesly Subway. 9+Ft Ceiling, Upgraded Hardwood Floor In Living, Dining &amp; Den. Modern Kitchen W/High Cabinetry, Granite Counter Tops &amp; Stainless Steel Appls. Close To Schools, Grocery Store, Drug Store, Community Centre, Library, Coffee Shops &amp; Ttc. Stainles Steel Fridge, Stove, Microwave &amp; Dishwasher, Washer &amp; Dryer, All Elfs, All Window Coverings, One Locker Is Included.""",https://www.realmaster.com/en/toronto-on/500-sherbourne-st/2001-north-st-james-town-TRBC4998802?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"2001 500 Sherbourne St, Toronto, Ontario, M4X1L1"
533,390 Cherry St 311 | Apartment Sold Price,C5064942,sold,Residential Apartment,3,20201214,20201215,"560,000","565,000",1,1,1,600-699,S,None,Owned,554.2,"Beautiful Sun Drenched And Updated Heritage Collection South-Facing 1 Bedroom Plus Den Unit With Super Efficient 698 Sf. Enjoy Natural Light All Year Round, A Spacious Living/Dining, 9+ Ft Ceilings, More Than 20K In Updates! Live At One Of The Best Locations Of The City: The Historic Distillery District And Enjoy Amazing Restaurants, Shops, Ttc At Door Step, St Lawrence Market, Corktown Common, Bike Trails, Waterfront Proximity, Ymca, Canary District. Include: All Existing Appliances: Fridge, Stove, Hood, Microwave, Stacked Washer And Dryer. Existing Electric Light Fixtures And Blinds. Existing Stainless Steel Island In Kitchen.""",https://www.realmaster.com/en/toronto-on/390-cherry-st/311-waterfront-communities-c8-TRBC5064942?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"311 390 Cherry St, Toronto, Ontario, M5A 0E2"
534,22 Leader Ln 547 | Apartment Sold Price,C5064767,sold,Residential Apartment,4,20201214,20201218,"475,000","499,000",1,1,0,500-599,E,None,None,625,"Live At The Prestigious Private Residences At The King Edward Hotel. This Spacious 1 Bedroom Has High Quality Finishes Everywhere You Look Featuring 10 Ft Ceilings, Crown Moulding, And Shaker Style Cabinetry. Just A Step Away From The Financial District, The Path, Ttc, Berczy Park, And The Eaton Centre. And Surrounded By Great Restaurants And Entertainment. Enjoy A Hotel Lifestyle And Access To World-Class Amenities, With The Privacy And Security Of A Condo. Integrated Refrigerator. Integrated Dishwasher. 30 Glass/Ceramic Cooktop. 30 Stainless Steel Wall Combination Microwave/Convection Oven. Integrated Range Hood. Stacked Washer/Dryer.""",https://www.realmaster.com/en/toronto-on/22-leader-ln/547-church-yonge-corridor-TRBC5064767?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"547 22 Leader Ln, Toronto, Ontario, M5E0B2"
535,66 Forest Manor Rd 802 | Apartment Sold Price,C4997627,sold,Residential Apartment,8,20201122,20210103,"683,000","699,900",2,2,0,900-999,Nw,Owned,Owned,699.15,"Beautiful, Sun-Filled 2 Bedroom Corner Unit At The Luxurious Emerald City! Breathtaking Unobstructed Panoramic Views From Floor To Ceiling Windows &amp; Large Balcony! Spacious Open Concept Living/Dining With Soaring 9Ft Ceilings. Laminate Floor Throughout. Great For Entertaining! Granite Counters, Stainless Steel Appliances &amp; Breakfast Bar In Kitchen. Split Bedroom Layout For Added Privacy. 901 Square Feet As Per Mpac. Unbeatable Location! Steps To Don Mills Subway, Ttc, Fairview Mall,404/401, Schools, Coffee Shops, Parks &amp; More! 5 Star Amenities Incl: 24Hr Concierge, Gym, Party Rm, Guest Suites, Pool, Yoga Room, Bbq Area, Visitor's Pkg &amp; Much More!""",https://www.realmaster.com/en/toronto-on/66-forest-manor-rd/802-henry-farm-TRBC4997627?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"802 66 Forest Manor Rd, Toronto, Ontario, M2J1M6"
536,3 Market St 209 | Apartment Sold Price,C4957046,sold,Residential Apartment,2,20201016,20210104,"520,000","554,900",1,1,0,500-599,E,None,None,339.6,"City Living At Its Best! Sought After Market Wharf Condo In St. Lawrence Market Area. . Practical Layout With High Ceiling. Floor To Ceiling Windows, Hardwood Floor In Liv/Din/Den. Granite Countertop In Modern Kit With Lots Of Cabinets. Move-In Ready. Amenities Incl Concierge, Fitness &amp; Party Rooms, Guest Suite, Conference Room, Rooftop Deck &amp; Bbq. Steps To St Lawrence Market, Cafes, Restaurants, Ttc &amp; More. Fridge, Stove, Built-In Dishwasher, Microwave, Washer/Dryer, All Electrical Light Fixtures All Window Coverings.""",https://www.realmaster.com/en/toronto-on/3-market-st/209-waterfront-communities-c8-TRBC4957046?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"209 3 Market St, Toronto, Ontario, M5E0A3"
537,4 Elsinore Path 1004 | Apartment Sold Price,W5054160,sold,Residential Apartment,10,20201201,20210101,"510,000","499,900",2,1,0,700-799,Se,Owned#102,None,673.13,"Very Sunny/Bright Corner Suite With Lots Of Windows &amp; Great South Views - Overlooks Park &amp; Lake Ontario - Split-Plan Layout - Walk To Humber College, Restaurants, Bars, Shops, Schools,Tcc. &amp; More - Easy Access To Lake Front, Bike/Jogging Trails, Parks, Highways (Gardiner/427), Long Branch Go Station, Sherway Gardens, Queensway Health Centre &amp; Airport - Kitchen Has Window &amp; Direct Sunlight - Parking Spot Close To Elevator, Ample Visitor Parking &amp; Bike Storage. Fridge,Stove, B/I D/W, B/I Hood Fan, Stacked Washer/Dryer, All Electric Light Fixtures, All Window Coverings - Electric Car Charger Available For Resident's Use - Second Parking Spot (Also Close To Elevator) Available For Additional $20,000""",https://www.realmaster.com/en/toronto-on/4-elsinore-path/1004-new-toronto-TRBW5054160?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"1004 4 Elsinore Path, Toronto, Ontario, M8V4G7"
538,1950 Kennedy Rd 613 | Apartment Sold Price,E4989450,sold,Residential Apartment,6,20201112,20201215,"420,000","420,000",3,1,0,1000-1199,S,Exclusive77,None,643.92,"Amazing Location &amp; Price. Over 1100 Sq.Ft. 3 Bedroom At Less Than $400/Sq.Ft. Separate Kitchen. A Lot Of Closets. Big Balcony. Ample Guest Parking. Low Property Tax &amp; Low  Maintenance Fees. Walking Distance To Kennedy Common &amp; Kennedy Station,  Minutes To 401, Schools, Parks, Library &amp; Worship Places Fridge, Stove, All Elfs, Window Coverings. Use Of Gym, Rec Rm, Security System/Guards. One Underground Parking Included""",https://www.realmaster.com/en/toronto-on/1950-kennedy-rd/613-dorset-park-TRBE4989450?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"613 1950 Kennedy Rd, Toronto, Ontario, M1P4S9"
539,5508 Yonge St 1710 | Apartment Sold Price,C5065970,sold,Residential Apartment,16,20201215,20201219,"662,388","688,800",2,2,0,800-899,E,Owned,Owned,548.75,"Gorgeous Upgraded 2 Bedroom 2 Bathroom Corner Condo In Prime Location In North York. Steps To Subway/Gotransit. Enjoy Large Balcony With Walkout From The Living Room &amp; Bedrooms. Bright And Spacious Layout. Floor To Ceiling Windows. 24 Hrs Concierge, Virtual Golf, Billiards, Party Room, Internet Room &amp; Guest Suites. Corner Unit With North East&amp; South East Exposure. Upgraded Floors And Appliances Including Fridge, Stove, B/I Dishwasher, Hood Fan, Microwave, Washer, Dryer, And All Elfs. Window Coverings.""",https://www.realmaster.com/en/toronto-on/5508-yonge-st/1710-willowdale-west-TRBC5065970?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"1710 5508 Yonge St, Toronto, Ontario, M2N7L2"
540,25 Heron Park Pl 1 | Townhouse Sold Price,E5063172,sold,Residential Townhouse,1,20201211,20210104,"717,000","749,000",3,3,0,1800-1999,N,Owned,None,279,"Mattamy Homes Upgraded End Corner Unit Like Semi-Detached With Open Layout With, 9' Ceiling, Lots Of Windows And Natural Light, Backsplash Kitchen W/ The Eat In Island, Oak Stairs,Walk To Ttc, Heron Recreation, School, Library, Shopping, U Of T Scarborough &amp; Centennial College, Close To All Amenities. All Existing: Electric Light Fixtures, Fridge, Stove, Washer &amp; Dryer, Built-In Dishwasher, Garage Door Opener, Tankless Hot Water Tank ( Rental). Buyer Or Buyer Agent Need To Verify Measurements/ Lot Size, Maintenance Fee &amp; Tax.""",https://www.realmaster.com/en/toronto-on/25-heron-park-pl/1-west-hill-TRBE5063172?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=19,"1 25 Heron Park Pl, Toronto, Ontario, M1E0B8"
541,50 Scarborough Golf Clu Rd 142 | Townhouse Sold Price,E4998284,sold,Residential Townhouse,1,20201124,20201128,"490,000","449,900",3,2,0,1200-1399,S,Owned4-70,Exclusive,652.8,"Location! Location! Location! Welcome To This Beautiful 3 Bedroom Condo Townhouse With A Open Concept Layout That Has Newly Installed Laminate Floors And Pot Lights. With A South Facing Large Window You Can Expect Lots Of Natural Sunlight In Your Home Along With A Privately Fenced Yard Backing Onto A Park With A Court And A Playground. Lots Of Amenities Including A Gym And Pool. Nearby - Gym, Ttc Stop, Grocery Stores, Go Station. Photos Virtually Staged!! S/S Apps - Fridge,Stove,Dishwasher (2017), Lrg 60/40 Split Sink In Kitchen (2017), Laminate Flrs (Nov 2020), Energy Efficient Light Fixtures Thru Out (Sep 2020), Washer/Dryer, 150 Amp Electric Panel (Aug 2020), Potlights Main Fr (Nov 2020)""",https://www.realmaster.com/en/toronto-on/50-scarborough-golf-clu-rd/142-scarborough-village-TRBE4998284?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=19,"142 50 Scarborough Golf Clu Rd, Toronto, Ontario, M1M3T5"
