,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
0,46 White Oak Blvd | House Sold Price,W5094751,sold,Residential House,,20210125,20210201,"2,125,727","1,799,000",3,2,0,,N,,,,"Best Kingsway Location. Great Bones, Spacious Rooms, Curb Appeal +++, Garage &amp; Grdn! All This Can Be Yours At An Entry Level Price Into One Of Toronto's Finest Neighbourhoods. Look Around &amp; You Will See Caring Families. All The Family Amenities Your Heart Desires...Skate, Swim, Rec Centre, Parks, Library, Subway, Dining, Etc. This Home Is A Jewel That You Can Renovate To Your Heart's Content Or Save For A Rainy Day. Superior 46' X 115' Lot. Hardwood Flooring, Gas Fireplace In Family Room, Main Floor Walk Out, Granite Countertops In Kitchen, Double Sink, Microwave, Stove, Fridge And Dishwasher. Exclude: Dining Room Chandelier And Upper Hall Chandelier. Sold As Is.""",https://www.realmaster.com/en/toronto-on/46-white-oak-blvd/kingsway-south-TRBW5094751?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"46 White Oak Blvd, Toronto, Ontario, M8X1J2"
1,264 Gilbert Ave | House Sold Price,W5095155,sold,Residential House,,20210126,20210202,"1,077,000","859,900",3,2,0,,W,,,,"All Brick Semi Provides The Perfect Lifestyle Opportunity With Open Concept Living/Dining, A Fully Renovated Modern Kitchen To Explore Your Culinary Talents &amp; Lrg Sunroom. Three Great Sized Bdrms &amp; Renovated Bathroom On The 2nd Floor Plus Fully Finished Basement With Family Room Provides Lots Of Space For The Work At Home Family. The Lower Level Has Tons Of Storage &amp; In-Law Suite Potential. Enjoy Garage Parking, A Lrg Front Porch &amp; Low Maintenance Backyard. Fridge, Stove, Dishwasher, Microwave, All Electrical Light Fixtures, All Window Blinds, Wardrobes In Master Bedroom, Wall A/C Units, Gas Boiler (19), Garage Door Opener.""",https://www.realmaster.com/en/toronto-on/264-gilbert-ave/caledonia-fairbank-TRBW5095155?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"264 Gilbert Ave, Toronto, Ontario, M6E4W7"
2,2596 Lake Shore Blvd W | House Sold Price,W5092458,sold,Residential House,,20210121,20210122,"2,560,000","2,688,000",4,5,0,3500-5000,N,,,,"True Craftsmanship &amp; Attention To Detail Are Evident In This Custom Build Modern Home. With Appr.5300 Sq Ft Of Living Space, An Open Concept Floor Plan With Soaring 22Ft Vaulted Ceilings &amp; Large Oversized Windows, Bring In An Abundance Of Light. A Chef's Kitchen With High End Appliances, Custom Cabinetry &amp; Large Pantry Opens To A Double Sided Fireplace &amp; Stunning Family Room. The Master Retreat Features A W/O To A Private Balcony &amp; Spa Like 5 Pc Ensuite. Finished Basement W/ Heated Floors, Wet Bar, Separate Media Room &amp; A Large Walkup To A Secluded Backyard. Minutes To Shopping, Restaurants, Hwys &amp; The Mimico Go. This Home Will Not Disappoint! Too Many Features To List. Excl. Hwt(If Rental)""",https://www.realmaster.com/en/toronto-on/2596-lake-shore-blvd-w/mimico-TRBW5092458?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"2596 Lake Shore Blvd W, Toronto, Ontario, M8V1G4"
3,88 Southwood Dr | House Sold Price,E5101930,sold,Residential House,,20210202,20210202,"1,750,000","1,499,000",3,2,1,,W,,,,"Stunning Prime Beach Home W/ Beautiful Curb Appeal. Perfect Blend Of Classic Beach Charm &amp; Tasteful Modern Reno's. Private Backyard Is The Perfect City Escape, Filled W/ Lush Trees &amp; Great Landscaping. This Home Offers Plenty Of Space For Entertaining W/ A Chefs Kitchen, Open Concept Dining &amp; Finished Rec Room In Bsmnt. Unbeatable Location Close To Shops On Kingston Rd &amp; Queen St, The Glen Stewart Ravine, Williamson Rd Ps, Malvern Collegiate &amp; The Lake! Incl. Fridge, Dw, Stove, Microwave, Washer, Dryer, Elfs, Blinds, Control 4/Sonos Sound System Wired Throughout, Media Room Speakers, Hwt (Rented). Excl. All Mirrors (Except Mirror In 2nd Flr Bathroom) Tv In Living Room, Chimnea In Backyard""",https://www.realmaster.com/en/toronto-on/88-southwood-dr/the-beaches-TRBE5101930?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"88 Southwood Dr, Toronto, Ontario, M4E2T9"
4,15 North Bonnington Ave | House Sold Price,E5086758,sold,Residential House,,20210117,20210203,"805,000","799,000",3,3,1,,E,,,,"Very Convenient Location For Everything, Good To Start For A Small Family, Separate Entrance, Finished Basement With Kitchen, Good Space For Parking In The Driveway..24 Hrs Notice For All Showings; A Must, Property Tenanted, Must Complete The Covid Form. Must Wear A Mask And Gloves. No More Than 2 Persons Per Visit Including The Realtor. Fridge, Stove, Washer Dryer Washer, Sellers Don't Warrant The Retrofit Status, Buyer And Agents Are To Verify All Measurements And Tax Info.""",https://www.realmaster.com/en/toronto-on/15-north-bonnington-ave/clairlea-birchmount-TRBE5086758?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"15 North Bonnington Ave, Toronto, Ontario, M1K 1X3"
5,467 Hounslow Ave | House Sold Price,C5101207,sold,Residential House,,20210202,20210202,"1,570,000","1,489,000",3,2,2,2000-2500,S,,,,"Welcome To 467 Hounslow Ave! Desirable Location Among Multi-Million $$$ Custom Homes!, Pride In Ownership! Warm And Cozy Bungalow, Located In The Heart Of North York! Rare Large Lot 50 Ft By 132 Ft, Upstairs Features Open Concept Living And Dinning Area, Large Chefs Kitchen W/ Central Vac &amp; Kick Plate. 3 Large Bdrms, 5 Pc Washroom W/His And Her Sinks. Lower Level Features In Law Suite W/... Suite With Separate Entrance To The Basement 2 Large Bedrooms And .. A Den, 2 Large Size Bdrms, Open Concept Living/ A Full Kitchen. Above Grnd Windows, Pot Lights, Vinyl Floor, Walk To Excellent Schools. Pls Exclude: Living Rm - 2 Round Wooden Mirrors Dining Rm Grey/White Mirror &amp; Bdrm Hallway Brown Mirror.""",https://www.realmaster.com/en/toronto-on/467-hounslow-ave/willowdale-west-TRBC5101207?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"467 Hounslow Ave, Toronto, Ontario, M2R1H9"
6,24 Weybourne Cres | House Sold Price,C5095560,sold,Residential House,,20210127,20210201,"3,580,024","3,489,000",3,4,2,2000-2500,N,,,,"Introducing This Year's Diamond Of The Season, A Custom-Built Home In Prestigious Lawrence Park. Designed By Peter Higgins &amp; Built By Moore Park Homes, Every Detail Was Considered From The Timeless Architecture To The Warm, Inviting Ambiance &amp; Luxurious Finishes. An Entertainer's Dream Home With Open Concept Main Floor Family Room And Kitchen, Opening Up To A Deep Backyard With Perennial Gardens. High Ceilings On Every Floor Allow For Ample Natural Light. Hi-Efficiency With Radiant In-Floor Heating Throughout. The Epitome Of Lawrence Park On A Beautiful 50X140Ft Lot W/Private Drive And Limestone Walkway. Steps From Trails, Parks, Top-Rated Schools, Ttc &amp; All That Yonge Street Has To Offer.""",https://www.realmaster.com/en/toronto-on/24-weybourne-cres/lawrence-park-south-TRBC5095560?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"24 Weybourne Cres, Toronto, Ontario, M4N2R3"
7,3 Rowntree Rd 2407 | Apartment Sold Price,W5096809,sold,Residential Apartment,23,20210128,20210202,"536,000","529,900",2,2,0,1200-1399,S,Owned109Owned110,Owned,749.28,"Rare Opportunity To Purchase A Penthouse Suite! Spacious 2 Bedroom Unit, Move In Ready. Beautiful Panoramic Views, You Can See The Cn Tower To The South, &amp; Canada's Wonderland To The North From Within Your Unit! Beautiful Kitchen With Granite Counter Tops, Laminate Floors, High Ceilings, Crown Mouldings, New Closet Doors, 2 Parking Spots And 1 Locker. What A Great Value! And You Get 24 Hour Gated Security. Don't Miss This Opportunity To Call This Your Home! Easy Access To Major Highways, Flexible Closing Date. Maintenance Fee Includes Utilities! Inclusions: Stainless Steel Fridge, Stove, Dishwasher And Clothes Washer And Dryer, 2 Parking Spots (Side By Side) And 1 Locker.""",https://www.realmaster.com/en/toronto-on/3-rowntree-rd/2407-mount-olive-silverstone-jamestown-TRBW5096809?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"2407 3 Rowntree Rd, Toronto, Ontario, M9V5G8"
8,88 Palace Pier Crt Ph 104 | Apartment Sold Price,W5091884,sold,Residential Apartment,12,20210122,20210202,"785,000","789,900",2,2,0,1000-1199,Sw,Owned04,None,823.35,"Rare Penthouse Level - 9' Height. 1155 Sf  Split Bedroom. Gas Stove, Gas Fireplace, Large Balcony With Gas Line For Bbq. California Shutters In Main Rooms. Real Hardwood Floors.  Large Kitchen With Full Height Cabinets.. Perfect For Couple, Work-At-Home, Downsizing From A House. Floor Plan Attached. Originally 2 Bed + Den. Redesigned To Allow Larger Living Room And Master.  2 Pets Allowed, No Weight Restrict. Parks, Bike Trails. Go Station Coming Soon Ss Fridge With Water + Ice Maker. Ss Gas Stove. Ss Dishwasher. Ss Microwave/Fan. Washer/Dryer. California Shutters In Master, Living, 2nd Bedroom. All Electrical Light Fixtures.""",https://www.realmaster.com/en/toronto-on/88-palace-pier-crt/ph-104-mimico-TRBW5091884?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"Ph 104 88 Palace Pier Crt, Toronto, Ontario, M8V4C2"
9,1070 Sheppard Ave W 415 | Apartment Sold Price,W5090502,sold,Residential Apartment,4,20210120,20210202,"650,000","679,900",2,2,0,900-999,Ne,Owned,None,723.52,"Absolutely Stunning And Rarely Offered 2 Bedroom Corner Suite With Huge 550Sqft Wrap Around Terrace, 2 Walk-Outs And Breathtaking South East To West Views. Offers Unique Entertainment Area. Ideally Located Right At The Subway, Minutes To 401/400 Hwys &amp; Major Shopping. Stainless Steel Kitchen Appliances: Fridge, Stove, Microwave, Dishwasher, Washer, Dyer.""",https://www.realmaster.com/en/toronto-on/1070-sheppard-ave-w/415-york-university-heights-TRBW5090502?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"415 1070 Sheppard Ave W, Toronto, Ontario, M3J0G8"
10,16 Brookers Ln 1601 | Apartment Sold Price,W5086444,sold,Residential Apartment,16,20210116,20210124,"551,800","536,800",1,1,0,500-599,Sw,OwnedD-70,Owned,511.26,"Live In Toronto's Sought-After Lakeshore Community! Steps From The Boardwalk And Lake Views! This Suite Features High Ceilings, Floor-To-Ceiling Windows With Beautiful Lake + West Facing Exposure, Extra Large Balcony To Enjoy The Sunset, And A Modern Open-Concept Kitchen. Building Amenities Include An Indoor Pool, Sauna, Gym, Movie Theatre, Roof Top Garden+Bbq's, Party Room, 24 Hour Rabba &amp; More! Few Seconds Drive From The Gardiner &amp; Close To Transit. Great Vibrant Waterfront Community In A Well Maintained Quality Building! Includes: S/S Fridge, Stove, Dishwasher, B/I Microwave, Washer And Dryer, 1 Parking + 1 Locker. A Must See! Over 550 Sq Ft!""",https://www.realmaster.com/en/toronto-on/16-brookers-ln/1601-mimico-TRBW5086444?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"1601 16 Brookers Ln, Toronto, Ontario, M8V0A5"
11,40 Panorama Crt 1109 | Apartment Sold Price,W5077256,sold,Residential Apartment,11,20210106,20210202,"382,000","389,900",2,1,0,1000-1199,N,Owned,None,646,"Upgraded 2 Bedroom 1 Bath Condo In Excellent Location. Large Upgraded Unit With Great Views From Balcony. Close To Shopping, Schools, Banks And Library. Minutes Away From Ttc Bus Stop.  Maintenance Includes Everything Except Hydro.Excellent For First Time Buyers Or Investors. Fridge, Stove, Bi Dishwasher, Washer, Dryer.""",https://www.realmaster.com/en/toronto-on/40-panorama-crt/1109-mount-olive-silverstone-jamestown-TRBW5077256?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"1109 40 Panorama Crt, Toronto, Ontario, M9V4M1"
12,3520 Danforth Ave 414 | Apartment Sold Price,E5093748,sold,Residential Apartment,4,20210125,20210131,"450,000","459,000",1,1,0,600-699,S,None,Owned,391.34,"Phenomenal Opportunity To Own At The Terrace On Danforth! Bright &amp; Spacious 1 Bedroom + Den With Functional Layout. Open Concept. Well Appointed Kitchen W/ Stainless Steel Appliances &amp; Granite Countertops. Expansive Master With Double Closet.  Amenities Include Party Room, Fitness Centre, Outdoor Patio Including Bbq &amp; Lounge Area. Ttc At Door Step! Walking Distance To Schools, Parks, Rec Centre &amp; Shopping. Stainless Steel Fridge, ,Stove, Microwave, Stackable Washer, Dryer, All Electric Light Fixtures, Blinds.""",https://www.realmaster.com/en/toronto-on/3520-danforth-ave/414-oakridge-TRBE5093748?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"414 3520 Danforth Ave, Toronto, Ontario, M1L1E5"
13,5 Northtown Way 1704 | Apartment Sold Price,C5083853,sold,Residential Apartment,17,20210112,20210201,"591,800","598,880",1,1,1,600-699,W,OwnedP493,None,480.92,"Luxury Tridel Triomphe Condo! Bright Open Concept &amp; Spacious Layout! Den Can Be Used As 2nd Br! W Own Closet &amp; Doors! Lots Of Light, Corner Unit, Hardwood Flooring! Sensational South And West Views! Built In Kitchen Island! Along Yonge Subway Line, Steps To Ttc! Low Maintenance Fees Includes All  Amenities Renovated Unit! Includes All Appliances (Fridge, Stove, Microwave, Dishwasher, Washer, Dryer, All Existing Elfs, All Window Coverings)! 1 Parking Ready To Move In!""",https://www.realmaster.com/en/toronto-on/5-northtown-way/1704-willowdale-east-TRBC5083853?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"1704 5 Northtown Way, Toronto, Ontario, M2N7A1"
14,5 Mariner Ter 2206 | Apartment Sold Price,C5081820,sold,Residential Apartment,19,20210112,20210125,"685,000","697,000",1,1,1,700-799,Sw,Owned134,Owned,528.36,"A Gorgeous Large Unit, Very Bright And Spacious With Functional Plan In Harbor View Estates. This 1 + Den High Floor With Unobstructed Stunning Views Of City And Lake Is One Of A Kind. Den Can Be Used As Second Bedroom. Floor To Ceiling Windows. 24Hr Concierge, 30,000 Sf Super-Club Including Full Sized Pool, Spa, Gym, Indoor Running Track, Basketball/Squash/Tennis Courts, Bowling. Close To Transit, Water Front, Union, Gardiner, Bishop A/P, Cn Tower Far From Elevators And Garbage Chute. Fridge, Stove, Dishwasher, Microwave. New Washer &amp; Dryer. Low Condo Fee Considering Hydro Included. All Elf's, Window Coverings. Parking And Locker Included""",https://www.realmaster.com/en/toronto-on/5-mariner-ter/2206-waterfront-communities-c1-TRBC5081820?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"2206 5 Mariner Ter, Toronto, Ontario, M5V3V6"
15,560 Front St W 326 | Apartment Sold Price,C5056147,sold,Residential Apartment,3,20201203,20210126,"535,000","548,000",1,1,0,500-599,Ne,None,Owned,394.45,"Beautiful Open Concept 1 Bedroom Condo With Owned Storage Locker Located Just A Few Minutes Walking Distance To King West And Downtown Core Amenities, The Lake Front, Financial District &amp; More. This Tridel Built Condo Features Superb Amenities Including A Well Equipped Gym And Yoga Studio; Media And Party Rooms; A Roof Top Terrace With Stunning City Views, 24Hr Concierge And Ample Guest Parking As Well. Photos Of Property Are From A Previous Listing. Extras: All Existing Light Fixtures And Existing Window Blinds. All Stainless-Steel Kitchen Appliances: Fridge-Freezer; Stove; Dishwasher; Microwave-Extractor Combo. Stacked Washing Machine &amp; Tumble Dryer.""",https://www.realmaster.com/en/toronto-on/560-front-st-w/326-waterfront-communities-c1-TRBC5056147?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"326 560 Front St W, Toronto, Ontario, M5V1C1"
16,255 Richmond St E 205 | Apartment Sold Price,C5002599,sold,Residential Apartment,3,20201128,20210202,"520,000","534,900",1,1,0,500-599,S,None,None,418.25,"Immaculate South Facing 2-Storey Loft. Modern Kitchen, Large Living Room With Walkout To Balcony. Open Concept  Master Bedroom Overlooks Living Room. Centrally Located Close To Transit, Shopping, Cafes, George Brown College, St. Lawrence Market, Distillery District, Dining. Well Kept Building Features  24-Hrs Concierge, Visitors Parking, Guest Suite, Gym, Party Room. Extras: Fridge, Stove, Microwave, Dishwasher. Stacked Washer And Dryer, All Elec """,https://www.realmaster.com/en/toronto-on/255-richmond-st-e/205-moss-park-TRBC5002599?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"205 255 Richmond St E, Toronto, Ontario, M5A4T7"
17,401 Queens Quay W 511 | Apartment Sold Price,C4976953,sold,Residential Apartment,4,20201102,20210202,"1,935,000","2,195,000",3,3,0,1600-1799,S,Exclusive47,None,1712.28,"Turnkey, Back To The Studs Renovation Of This Rare 3 Bdrm Unit At Harbour Terrace. No Expense Spared, Incredible Finishes &amp; Craftsmanship, Sensational Entertaining Space, Open Concept Great Room W/Breathtaking Full South Lake &amp; City Views &amp; Wood Burning Fireplace,Custom Kitchen &amp; Dr W/Servery. Stunning Master Suite W/Gorgeous Spa Inspired Bath. All Bdrms W/Custom Built-In Closets. Excellent Building Amenities &amp; Ultimate Bustling &amp; Vibrant Waterfront Location. Incredible Full South Lake View-Gorgeous City View-Stunning Renovation W/Incredible Finishes-Sensational Floor Plan W/Open Spaces-Unique 3 Bdrm-Fabulousl Decor-Large Terrace - Property Sold Fully Furnished -Terrific Investment Property!""",https://www.realmaster.com/en/toronto-on/401-queens-quay-w/511-waterfront-communities-c1-TRBC4976953?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"511 401 Queens Quay W, Toronto, Ontario, M5V2Y2"
18,38 Hartland Rd | House Sold Price,W5093052,sold,Residential House,,20210122,20210202,"1,160,000","1,188,888",3,2,0,,N,,,,"Beautiful Family Home In Desirable Neighbourhood With 2 Bedrooms And 2 Bathrooms. The Home Has Been Fully Renovated From Top To Bottom And Is Truly Like New, With Stainless Steel Appliances, Hardwood Floors And All New Windows. The Large Windows Contribute To A Bright Open Concept Kitchen And Dining Room Area. The Fully Finished Basement Comes With A Bar Area. This Home Is Absolutely Move In Ready With No Work To Be Done At All. **Interboard Listing:  Southern Georgian Bay Real Estate Association**""",https://www.realmaster.com/en/toronto-on/38-hartland-rd/eringate-centennial-west-deane-TRBW5093052?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"38 Hartland Rd, Toronto, Ontario, M9C4T2"
19,162 Brooke Ave | House Sold Price,C5095723,sold,Residential House,,20210127,20210201,"2,853,000","2,795,000",5,4,0,,N,,,,"Extraordinary 5Br Home In The Heart Of The Cricket Club! Almost 4000 Sqft Incl Bsmt! Unique 40'Frontage Widens To 60' At Rear. Muskoka In The City! Elegant Principal Rms. Main Flr Fam Rm, Wet Bar, B/I Office, 2 Pce &amp; Pantry. Spacious Kit W Vaulted Ceiling. Multiple Work From Home Spaces! Master With Ens &amp; Dressing Rm W Laundry! 5th Br Is Tandem. Two Rec Rooms &amp; Sep Games Rm In Lowe. P Drive &amp; B/I Garage.One-Of-A Kind Backyard! Fridge '15, Stove, B/I D/W '17, Washer '20 &amp; Dryer, All Elfs, Wdw Cvgs, Multiple Fireplaces, Boiler'14, Furnace'20, Central Air'20, Extensive Custom B/I Thruout, Bsmt Waterproofing, B/I Irrigation System Front &amp; Rear, Shed""",https://www.realmaster.com/en/toronto-on/162-brooke-ave/bedford-park-nortown-TRBC5095723?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"162 Brooke Ave, Toronto, Ontario, M5M2K5"
20,33 Shore Breeze Dr 2001 | Apartment Sold Price,W5093634,sold,Residential Apartment,20,20210125,20210126,"620,000","619,999",1,1,1,600-699,Sw,Owned,Owned,520.11,"Welcome To Waterfront Living At Its Best. The Perfect Starter 1 + Media, 1 Bath Condo. 620 Sq.Ft + 144 Sq.Ft Balcony. Views Of The Lake And Marina. Open Concept Living/Dining, Modern Bathroom/Kitchen, Walk-In Closet In Master, 9' Ceiling And Floor-To Ceiling Windows Throughout. Excellent Location, 10 Minutes To Downtown, Steps To Transit, Waterfront, Marina, Restaurants, Parks, Metro. Located Close To Highways, Mimico Go And Transit. Fridge, Stove, Over The Range Mircowave, Dishwasher, All Electrical Light Fixtures. All Window Coverings.""",https://www.realmaster.com/en/toronto-on/33-shore-breeze-dr/2001-mimico-TRBW5093634?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"2001 33 Shore Breeze Dr, Toronto, Ontario, M8V1A1"
21,316 Willard Ave | House Sold Price,W5095783,sold,Residential House,,20210127,20210202,"2,027,000","1,599,000",4,2,0,1500-2000,W,,,,"Rare Bwv Home Will Have You Swooning! Stately, Heritage &amp; Move-In Ready. Meticulously Maintained W Charm Around Every Corner, Flawless Original Woodwork &amp; Stained Glass + Updated Mechanics To Match! Functional &amp; Lrg Living Rm W Woodburning Firplce. Dinner Party Sized Dining Room W Pocket French Doors. Bright Lrg Eat-In Kitchen W/ Wlkout To Huge Deck &amp; West Facing Yard. 4 Large Bedrooms, Finished Bsmt W/ 7 Foot Ceiling Height, Updated Bath &amp; Storage! Premium Lot &amp; Legal Front Parking Pad. Looking For Bonus Space? Large Yrd W Modern Dbl Garage Perfect Conversion To A Home Office Or Gym! Impeccably Maintnd &amp; Structurally Sound. Highly Sought After School District Runnymede &amp; Humberside Ci""",https://www.realmaster.com/en/toronto-on/316-willard-ave/runnymede-bloor-west-village-TRBW5095783?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"316 Willard Ave, Toronto, Ontario, M6S3R2"
22,75 Elder Ave 58 | Townhouse Sold Price,W5094234,sold,Residential Townhouse,,20210126,20210201,"1,075,000","998,800",3,2,0,1500-2000,E,,,235.78,"This Recently Built Dunpar Executive Townhouse Is Situated In The Highly Sought After Long Branch Community. This Luxurious Townhouse Offers 3 Bed,2 Bath, 9'6 Smooth Ceilings And Hardwood Flooring Throughout,Private Rooftop Terrace, 2 Car Parking Garage Spaces,+ An Abundance Of Modern Upgrades &amp; Timeless Finishes Worth Over 33K!!!. Minutes From All Amenities Inc Gardiner, Dt Toronto,Lakeshore Go,Sherway Gardens,And Much More. Fridge, Stove, Dishwasher, Washer And Dryer, All Elf's And Window Coverings. Over 33K In Upgrades!!!! Comes With Custom Lift In Garage Which Accommodates 2 Cars.  Boiler Is A Rental""",https://www.realmaster.com/en/toronto-on/75-elder-ave/58-long-branch-TRBW5094234?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"58 75 Elder Ave, Toronto, Ontario, M8W 1S3"
23,370 Dixon Rd 414 | Apartment Sold Price,W5092508,sold,Residential Apartment,4,20210123,20210129,"420,000","369,900",3,2,0,1200-1399,W,Exclusive439,None,803.85,"Absolutely Gorgeous!You'll Love This Unit**Rarely Offered- Spacious 3 Bed+2 Bath Condo! 1295 Sq.Ft (Mpac) Wow!Owner Occupied,Well Loved &amp; Greatly Kept Unit! Spotless Clean &amp; Lots Of Sunshine! Perfect For Growing Family Or Investment**Open Concept, 3 Spacious Bedrooms, Master Bed W/ 2 Pc Ensuite, Huge Windows &amp; Lots Of Closet Space,Ensuite Laundry**Walk To Your Private Balcony-Facing Park!Excellent Location-Close To All Amenities, Steps To Ttc, Airport &amp; More. Fridge, Stove, Washer, Dryer &amp; 1 Window Ac, Existing Light Fixtures, Window Coverings, Circuit Breakers (No Fuses).24H Security, Private Compound, Gym,Pool,Sauna, Beauty Salon.Condo Fee Includes All Utilities-Even Hydro Cable Tv+ 1 Parking.""",https://www.realmaster.com/en/toronto-on/370-dixon-rd/414-kingsview-village-the-westway-TRBW5092508?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"414 370 Dixon Rd, Toronto, Ontario, M9R1T2"
24,2964 Islington Ave 9 | Townhouse Sold Price,W5091424,sold,Residential Townhouse,G,20210122,20210126,"499,900","499,900",2,2,0,1000-1199,W,Exclusive02,None,344.7,"Stunning Corner Exec Town Situated In High Demand &amp; Nestled Complex! Luxury Enhanced W/Open Concept Living Room, Large Chef's Kitchen W/Breakfast Bar, Over The Range Microwave, Pull Out Faucet In Sink, Custom 'Bianco Drift' Quartz Counters &amp; Custom Bcksplash W/Extended Cabinets. Sleek Laminate Floors Throughout, 2 Good Sized Bedrooms And Large Master Br W/Large Closet. North East Facing Sun Drenched Corner Unit With Over Sized Windows. High Smooth Ceilings. All Elfs, Applncs. Close To Good Schools, Transit, Shopping, Highways 400, 401, 407 &amp; 427. Tons Of Handy Storage Evrywhre! 1044 Sq.Ft As Per Mpac.""",https://www.realmaster.com/en/toronto-on/2964-islington-ave/9-humber-summit-TRBW5091424?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"9 2964 Islington Ave, Toronto, Ontario, M9L2K6"
25,181 William Duncan Rd 5 | Townhouse Sold Price,W5083858,sold,Residential Townhouse,1,20210113,20210121,"570,000","578,888",2,1,1,900-999,E,Owned83,None,178.87,"Stacked Townhouse In Prime Location Of Downsview Park! Minutes From Downsview Subway Station, Hwy 401 And All Amenities Incl. Yorkdale Mall. 915 Sq Ft. Brand New Laminate Floors + Fresh Paint Throughout. Ensuite Laundry. Exceptional Lifestyle Amongst Canada's Largest Open Park With Low Maintenance Fees A/C, S/S Fridge, S/S Dishwasher, Microwave/Hood Fan Vented To Exterior. Stacked Washer And Dryer. Hot Water Tank (Rental)""",https://www.realmaster.com/en/toronto-on/181-william-duncan-rd/5-downsview-roding-cfb-TRBW5083858?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"5 181 William Duncan Rd, Toronto, Ontario, M3K0B5"
26,160 Flemington Rd 1405 | Apartment Sold Price,W5079272,sold,Residential Apartment,14,20210108,20210201,"545,000","579,900",2,2,0,700-799,NW,Owned20,Owned,576.46,"Welcome To The Yorkdale Residences! This Luxurious 2 Bed / 2 Bath Suite Provides 708 Sqft Of Living Space Plus A 100 Sqft Balcony! Boasting Tons Of Upgrades &amp; Modern Finishes! Laminate, Upgraded Carpet In Bedrooms, Upgraded Light Fixtures, Upgraded Bathroom Vanities, &amp; Amazing Nw &amp; Ne Views From Your Oversize Balcony! Very Spacious &amp; Bright! Providing Quality Amenities - Security, Concierge, Gym, Rooftop Deck, Party Room, &amp; More! Includes 1 Parking &amp; Locker! Access To Yorkdale Mall, Hwy 401, Public Trans / Subway, Allen Rd, Humber River Hospital! Includes: S/S Fridge, S/S Stove, S/S Hood Fan, S/S Microwave,  S/S Dishwasher, Stacked Washer &amp; Dryer, All Window Coverings, All Light Fixtures!""",https://www.realmaster.com/en/toronto-on/160-flemington-rd/1405-yorkdale-glen-park-TRBW5079272?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"1405 160 Flemington Rd, Toronto, Ontario, M6A1N6"
27,21 Bethany Leigh Dr | House Sold Price,E5097939,sold,Residential House,,20210129,20210130,"958,000","799,000",4,4,1,,W,,,,"4 Bedrms, 4 Baths. Master W/ 4 Pc Ensuite. Inside Access To Garage. 2 Walkouts To Yard With Decks. Hardwood &amp; Laminate Thruout. Wood Stairs.  Kit W/ B'fast Area, Granite,Garage Door (With Remote), Baths, Fam Rm With F/Place. 5 Mins To Everything: Buses, Malls, Schools, Churches, Mosques, Hospital And 401.More Photos Coming Soon. All Blinds &amp; Drapes, All Elfs. Fridge, Stove, Washer,  B/In Dishwasher, Gb+E, Garage Door Opener + Remotes.""",https://www.realmaster.com/en/toronto-on/21-bethany-leigh-dr/agincourt-north-TRBE5097939?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=116,"21 Bethany Leigh Dr, Toronto, Ontario, M1V2N6"
